"",PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13,PC_14,PC_15,PC_16,PC_17,PC_18,PC_19,PC_20,PC_21,PC_22,PC_23,PC_24,PC_25,PC_26,PC_27,PC_28,PC_29,PC_30,PC_31,PC_32,PC_33,PC_34,PC_35,PC_36,PC_37,PC_38,PC_39,PC_40,PC_41,PC_42,PC_43,PC_44,PC_45,PC_46,PC_47,PC_48,PC_49,PC_50
Bub1,0.00339954592489174,0.00577833947564231,-0.00132289589898245,-0.0231118763161425,0.0139298684460331,0.032722262878161,0.0373105065758663,-0.0162420359244888,0.0327455522371462,-0.032829059269791,-0.0196588347297558,0.0264032900632509,-0.0117587064437382,0.00310285308066914,0.0062550393037753,-0.000814902864201864,-0.00817339275325984,0.00451432078925806,0.00394320341367744,0.0163658707085192,-0.00261527897035341,-0.00424150352278907,0.000189914067936559,0.00560202773133354,-0.00546415969545932,-0.0233072908503066,0.0192904781723688,0.00680755054299816,0.00182112589369244,0.00795459867025932,-0.0175618914046394,0.00493432588428224,-0.00312958731493196,0.0083930422571355,-0.0112502793749011,0.000716885347278403,0.0287829612827194,-0.00833549293979207,-0.0168969939326265,0.00532890809926338,-0.00457042870779166,0.00228073754694977,0.00334615660780843,-0.0358070826256356,0.0145279773037893,0.0116051154359195,-0.00420309640200643,-0.047098089657792,-0.0182059593805516,0.0308880866914215
Socs2,-0.00728805908147628,0.00804382639264517,0.0260695163007951,0.0315557855638943,0.0169689896675447,0.00475094806843363,0.0193399942864056,0.0230764536098397,0.00848384581310467,0.015838588178951,0.00017141178757183,-0.0166045681515055,-0.00111149473652248,-0.0146157192836267,0.0074570561768014,-0.00491643730551228,-0.044245040696486,0.0698816467456746,-0.0255904659137064,-0.00974785465572377,-0.0431659815039614,0.00934494421763573,-0.0215795148296624,-0.0331878104111736,-0.0263610581792899,-0.00325023739357962,0.0156678002482363,-0.0184984559847702,0.000230920538075452,-0.00224606651804794,0.0270190636153558,-0.00775593934900711,0.0215077061937149,0.0410431151476916,0.0372916919223817,0.0100286339392502,0.00610245147438514,-0.00438719277652094,0.0366568736165545,0.00453608804140782,-0.00679572395670069,-0.0173428234386987,0.00123765073768517,-0.0724460794148058,0.0108115382944741,-0.00903119267483336,0.0116461514571107,0.0214925244852205,0.032540764890277,-0.0726721248367495
Nell2,-0.0127392519971933,-0.00936276232215014,0.0269428380066841,-0.0206582230998779,-0.0230251918822141,0.0153588707914505,0.0243722274830553,0.00641588702267477,-0.0376450726355316,0.0118722570989617,-0.00331390821014025,-0.00204075109918472,-0.0390041854708086,0.00661662657642461,0.0219072382486297,0.00176463328144444,-0.0266197062788063,0.0170883427966712,0.0146040908230973,0.0169371439348486,-0.0354868864236759,0.0144731727049408,0.0308601371166383,0.00925279385894076,0.00126696693371098,-0.030607759665704,-0.0026430752319399,-0.00644758019287489,-0.00953279502681954,-0.0612814937637496,0.0229575997632733,-0.0346216875181784,0.00198784337751816,0.0463878440112189,0.0332396926188023,0.0297388583203245,0.0235836706261112,0.0111677921278406,-0.0667956222427782,-0.0178810274221967,-0.0054871098130485,-0.0180708410508519,-0.00696147549734991,-0.00306211070658076,-0.0174348149697779,-0.0420036854981941,-0.0034518885269042,-0.0499399151216287,-0.00543724955071879,0.0837768186086908
Plat,0.0378983654303442,0.0191259899598885,0.00815454222840169,-0.0010184441576393,-0.00139729045984287,0.0172071885277913,0.0142796453589108,0.0104796662208073,-0.0210957277825723,0.0104278166813147,-0.00319468246098418,-0.0021595437856443,0.00857414700848776,-0.0591499606604095,-0.0184242273200022,-0.0298272481709596,0.0135957887210995,0.030786934244195,-0.0278935244131674,0.00766987156428128,0.0033255154077897,-0.0196490949687141,0.0096595854723124,0.029293116750743,-0.0190155097261545,0.0331821156515209,-0.00479636990373948,0.0127543038354208,0.0295792655571569,-0.0277094411041784,0.0119116575934423,0.0379433387981991,-0.0110724698479319,0.0444241262899387,-0.0202043198942001,0.0081338715738458,0.00822988911404174,-0.0179727436970934,-0.00530604655790104,0.00750440216669138,0.00138631801477836,-0.0418975808449962,0.0267610599283004,-0.0166454559525712,-0.00957640957004818,0.00116436636566453,0.0272849567563161,0.0172485970868088,0.0306809424110147,0.019159088427546
Ska1,0.00461770201609417,0.00323304515282067,-0.000150836918209652,-0.0188492650155297,0.0146473104439633,0.0364640127767805,0.0410918204317844,-0.0132023853483804,0.0359085751545752,-0.0249405255505015,-0.015639049497812,0.0362317228522599,-0.0144569481273744,-0.000868409563523025,-0.00759018904882307,-0.0138402870550604,-0.0191850967427048,0.00798036420419938,0.00821895096631388,0.0304679254722502,0.0122764799509211,0.0195153880419618,0.00163686742636725,-0.0220933804742802,0.00762072772460584,-0.0079756681254592,0.00407603317521052,-0.055974361802429,-0.00846301987031833,-0.00674259356735379,0.00935448028370709,0.0422864753861681,-0.0335849365622004,-0.0298593023765322,0.005489876078805,0.0187641441138267,0.00246565042460021,0.0191319459187008,0.0142866305439168,-0.0113789221642336,-0.0291623685284597,-0.0133844531757431,-0.00352453326983987,-0.00435601603414175,0.0162153565516274,-0.00427870961828941,-0.0114189448296222,-0.0245690324993095,-0.0172178831884136,0.0213534208680005
Tc2n,-0.000515745940986413,-0.000371690060554383,-0.000683896784142647,0.000546512097340181,0.000409406207386327,-0.000672801950023457,-0.000259755195019579,-0.000630840311004196,0.000263871350900978,-0.000465612711124949,0.000565702741203967,4.64520292653912e-05,-0.000660617427572158,0.000348420779836701,0.000883846620759932,0.000508854782644999,4.71220860736876e-05,0.000275544048764812,-0.000861327166659285,-0.00228583108078864,0.000379121746231296,-4.46743310105521e-05,7.65274383724633e-05,0.00179141974451991,0.000634383837975013,2.28264818160568e-05,-0.000820604456397221,-0.00207365414729104,-0.000126817375537702,0.000694113051481646,0.00174948729645084,-0.000550001173609968,-0.00161676133458221,-0.000923499380114569,0.00144670323716347,3.45037333236725e-05,-0.00487367693884661,0.000516164557590345,-0.000245026332036263,0.00375931232390857,-0.00231085532354846,0.00150785265540071,0.000766773664594193,0.00378100364083968,0.004048285237581,0.000594552645690469,0.00352889922374326,-0.00176430103106062,0.000646415900285697,0.00275906939527558
Bub1b,0.00316794038296186,0.000966887569678239,-0.000632151578177949,-0.00522224625769957,0.00718366536210739,0.0181868718617177,0.0189769806082724,-0.00167029054094212,0.00183356140631537,0.00248410994330382,-0.0101365495852534,-0.000463281071437354,0.0121744316631249,0.00297946073815157,0.0201656513505292,-0.0248669501352698,-0.00678231918527025,-0.000876950943540907,0.0226457660192276,0.0383167525421541,0.00264486802779101,0.0128819571202072,0.000443423020366903,0.00796910275057425,-0.027843288935953,-0.0268829811447934,0.0246070842254152,-0.0464590044157899,0.0145085758010669,0.0299926003372481,0.00341345821596065,-0.00804987802230349,-0.0256913462397289,0.0183795223958347,-0.00762094560996214,0.00199969968853371,0.00368794447400169,0.0099961643366115,-0.0255650702171074,0.0138399823607948,-0.02659341410854,0.00114840827729824,-0.000666701647557652,-0.00198406299900727,0.0102356795138407,0.00904355479493409,-0.00406880773882059,-0.0477039680561208,-0.0158951998488107,0.0215464295983551
Gm13376,0.00102380090297735,0.000368614014815869,0.0220151709957037,-0.0104191128772589,0.00313399545152079,-0.023737579538878,0.012726838847785,0.00741798401750834,-0.0061622963604718,-0.00992849777729068,0.00902407745660747,0.0110698974022744,0.0131409062880635,-0.00253448846676804,-0.00609925896254889,0.00711728831761099,-0.00100619176103544,-0.00307998187018407,0.00968682676746153,0.00239626319098945,-0.00700789762821756,-0.00119371954515903,-0.0114776476980912,-0.0137607432322415,0.00093154146930036,0.00482494187836299,0.0154181798571902,0.0014752049475164,-0.0248755702120323,0.0158309731240687,0.0114136388990496,-0.00535194010112007,0.00502910021369217,0.00949926375451023,0.0192498732509283,0.00673405344262678,0.0208378255431075,0.0113954230361708,0.0364518721367067,0.030587987871228,0.0100644384109592,-0.00618546070413171,0.00555109724856421,0.00661915302934698,-0.0188284039541561,0.00334713945934877,-0.0279803365272733,-0.0251065053884933,-0.00776538847215255,0.00517030947590119
Cd3d,9.14669361115766e-05,-0.000190243610594172,6.5225170287262e-05,0.000780658407761557,-0.000127255252758252,0.000574018116806252,-0.000214623724388008,0.00155138736536279,0.000133448975626604,-0.000711783242098251,0.000738904736643197,0.000700008529226424,0.00052634783820951,-0.00130999388356259,-0.000966821612485988,-0.00325621660841308,0.00229047510536923,0.00130754957459829,-0.00342974159945305,0.002409075690477,-0.00158882869451799,0.00014974027509473,-0.00251297826325762,-5.34197124603848e-05,0.00169907471480482,0.00338088465080478,-0.00153519196833543,-0.00158310684636421,0.000380422096935122,0.00194188088978586,-0.00366478499987829,-0.00662511679397671,-0.00371982931019569,-0.00330113177176159,0.00391705964361553,0.00262417270234486,0.00222683009166655,0.000584814229886746,-0.00519806648421809,0.00116908102701532,0.000632395977946212,-0.00197944935853787,0.00361151601498576,0.0010581859001406,-0.00108818349241039,0.00146764687582545,-0.00117084489257739,0.00570832999503318,0.00280934574190491,-0.00350560534716968
Itgb8,0.0219132199544472,0.00564088538890192,-0.0406484103701362,-0.00742060992461687,-0.0334741300777084,0.033137534368526,0.0326873041181096,0.0432566070011799,-0.0239482151906529,-0.0266027572844814,0.0157589309280484,0.00717874583239372,0.0150881166872287,0.0181561863553373,0.0177843303865369,0.00638759991141821,-0.00486705639057969,-0.0462743598467046,-0.0295132534095575,-0.0276467980850934,-0.0199872412180577,0.0669895817320931,0.00351159003910534,0.019814211793643,-0.036344973111404,-0.00879212362563078,-0.0331175237181994,0.0163782611231545,0.0103743246155351,0.0248225530978062,0.0164124961358063,0.00998324455919726,0.00299418242747074,0.0182900620327696,0.0122151741552336,-0.00682370836373621,0.00809738486295761,-0.000169303970144831,0.0247556098233994,-0.0106776561529443,0.00960330054700099,-0.0124332369451455,-0.0120983946492795,-0.014765432567896,-0.0155585770150197,0.0173478789712743,-0.0220732041181885,-0.0109844966481858,-0.0109162955997093,0.0353712291319605
Sytl3,0.00884685179738268,0.0144201879898694,-0.0174319955584557,0.00890102084071129,-0.0205673410394258,-0.00379742708887877,0.018009948369698,0.0189352017387452,-0.00625655917867626,-0.0443832646479552,0.0403928418919645,-0.0216638969793163,-0.015826337541303,0.0272184620582742,-0.000891355932256027,-0.00716292198393022,-0.0294484902770801,-0.0477157218530832,-0.0262541613088703,-0.0127407178265348,0.00629049475600527,0.043069767220147,-0.0358540696558143,-0.0083564048358471,-0.0137690262464485,-0.00293069681314047,-0.020113901445984,0.0175492675002046,0.0348754073063197,0.0116385952946189,0.0121057288660734,0.0120041742112108,0.041991505428248,-0.0186026677953782,0.00280386953282171,0.00564105594996381,0.00768128626407024,0.0149963168051819,-0.027924348080192,-0.00171488195303306,-0.0164223424305925,-0.0129250275909384,0.00803418420690556,0.0265163798838816,-0.000251288815318616,0.00181546053595795,0.0217947893117946,-0.00387242217252751,0.00245012490188795,-0.0126724913425161
Cspg4,0.0167979214809278,-0.0495852641172743,0.0345690079726092,-0.0376149386638409,-0.0213341546386304,0.0389467131557024,0.00831845214781789,0.0649814613017055,0.00725446751436591,0.0130185305451899,0.0117651032546404,0.0223158402297396,0.00696643605623277,-0.00350810660599225,0.0575928418248333,0.0565097682233987,0.0310612435071136,-0.0483011079913601,0.0236432324356679,-0.0276973961550712,-0.039492276034239,-0.0330263862097182,-0.0106776932803939,-0.014387427749882,0.0114830666958712,-0.0289151115884515,-0.0191560513604008,-0.018982154362017,-0.0208944493309373,-0.00259671735310909,0.0314305791650474,0.000868313280294987,-0.0104545120742224,0.00798527006752618,-0.00053157153138388,0.0367949953765094,0.0180449799347612,0.0100222417404862,-0.029432291584567,0.0129503702243798,-0.000706612043860238,0.0123303336857104,0.0214779999622939,-0.0132028033001709,0.0230628906738904,-0.00680979710194182,0.0125447531438294,0.055138509482775,-0.00115355324793821,-0.0501869867385429
Tyrp1,0.000814685949873227,0.000721644773335376,-0.000991673877761695,-9.58239745799507e-05,-0.00142584501735908,-0.00121822626337566,0.00103201441160679,0.000290198433495555,-0.000523266643902874,-0.000967584896538343,0.000940826386520474,0.000639499739834857,-0.00096875939107339,-0.000909967387312201,-0.000701577337793474,-0.00180941187788865,-0.0035829525826043,-0.00536242509633067,-0.0023234823362973,0.000272210810076748,-0.00172416011234376,0.00305480395985648,8.96337359117743e-05,0.000382817414892748,-0.00186845885839448,0.000162362915104663,-0.000993772243569871,-0.000470574982845468,0.00108041969701744,-3.7635620111297e-05,0.00121281571544757,-0.00080469808076836,-0.000171798551744856,-0.00058233577861598,-0.00196229216998549,-0.000152398977692502,0.00253830813995615,0.000873790312441457,0.000654630089136499,0.000746804275498304,0.000537635097618748,0.00303460044140152,-0.000446373625453762,-0.00224518799727846,0.000475430420431809,-0.00169615289050253,-0.00210121604514975,0.00442051686706338,-0.00358882341111201,0.00323607894571973
Filip1l,0.0084511907159694,0.0117605875053355,-0.00728982404359918,-0.00576597354809847,-0.00544902435506515,-0.0028561497842353,-0.00686081361243883,-0.00713077337725708,0.0382127014600419,0.03278840517714,0.00732478088525234,-0.0201664702019505,0.0168534473938724,0.00604981153809293,0.00707041788385053,0.00339082410281606,-0.0190981491425785,0.116282820433593,0.0318394328593285,-0.0161038485483161,0.021575147853375,-0.011983454205657,-0.0165722314615814,0.0137391014108803,-0.0071095893228631,-0.00382189327619076,0.0156353103193471,-0.011216712787515,0.00756880289043697,0.00306546259742625,-0.0149901217585224,-0.00159457326380259,0.0191154510111777,0.0439478966027913,0.0712008202209601,0.0283065301030385,0.0601488458760897,0.0265312426930663,0.0145298203339572,0.0082235068923559,0.0562747195489947,0.0469618406669325,-0.0447721551738702,0.0763974050213404,-0.0387561838123965,-0.0102578759860094,-0.0336064479234531,-0.0299021289326487,0.0234662377595657,-0.0303789430490817
Pcna,0.0111011860289757,-0.017681898682154,-0.0106868165727524,0.024101443667913,0.00541303592048096,0.00986092976470325,0.00510252686689567,0.00166294562025062,-0.0124510024003198,0.0201246266603969,0.0149848951723984,0.0268536291388216,0.011811491245543,0.00661990538593219,-0.00533910050991065,0.00317634364660665,-0.0424934685600662,0.00970442192084866,-0.0140905770279017,-0.0102993856244086,0.0248153142804598,0.00929309858151758,0.00218311739410242,0.00122651121345966,0.0330517661743666,0.0326372293941249,-0.0280192237224117,0.0279688024707,-0.0248599528581629,-0.00191557926928864,-0.00696625151390622,0.0077806896701562,-0.0124265195600573,-0.0117766202913976,-0.0123662636228652,0.0486491073985047,-0.00105046418207247,0.021653845787527,0.0240853569446781,0.0123962267625816,-0.00402272317520592,0.0149232504402743,-0.0209017690552476,0.0179208462660165,0.0046099338296712,0.0125823583170713,0.0186959195718766,-0.0150703677745911,-0.00542043306865637,0.0580024829924058
Clec1b,4.35054783384418e-05,-5.52283224328709e-05,0.000101464301750716,-6.28724992288685e-05,0.000272453994033109,-0.000962436316391907,-0.00112396795207561,0.000778391968648261,0.00034530341942284,-0.00164464146465212,-0.000399521698679895,0.000486873495603304,-0.000415437001396131,-0.000509759567141031,-0.00254317944941579,-0.00192170865194851,0.00199590385235311,-1.35906367042831e-05,-0.000616324425672458,0.000803446258197245,-0.000957339591174019,-0.000645076394345518,-0.00205858652078209,0.00114243212629927,0.0024151421747568,0.00194985770628036,-0.000806090508669722,-0.000591835705033946,-0.000686112628420678,0.000443150588871461,-0.00226563241244445,-0.00274781829795852,-0.000641383997017302,-0.00290222374146195,0.00559602037626949,0.000699422589906407,0.00031565150377398,0.00114999591270415,-0.00370558163421868,7.4567405501835e-05,0.00264326135753931,0.00308708136468743,0.00216195922217756,0.00101472187537791,0.00108919595758979,-0.00523657441305064,0.00309318259435419,0.00318139343349629,-0.00233268669811364,-0.00143620148773771
Adgrg6,0.0489442623725493,0.0424326899180078,-0.0311838059490812,0.00459973661144189,-0.0134961772902546,-0.0100590747530131,0.0091743498829955,-0.00644819290624845,0.00200804384164332,0.0246457470021068,-0.0247504984015768,0.000940746194289322,-0.00936166837428045,0.0133434934615674,-0.00285688246382519,0.00858773386626032,0.00703536632508791,0.0210246715202241,0.0268775558559196,-0.0440054858200899,-0.0124700877168804,0.0446882628867293,0.0199099631562494,-0.0163842792580351,-0.0167152619892004,-0.0328879909830904,0.00946497054471286,-0.0087031151664698,-0.00768121225579138,-0.00883933983023939,-0.0199222530499351,-0.0305411851162101,-0.016600300985797,-0.0388170564966075,-0.00501356207371309,0.0053240771224381,0.00231829883420604,0.0152441649699847,0.0541862469204464,-0.00174278770095812,0.0371360778979488,0.0261452852989378,-0.0143487968378437,0.00454350767609322,-0.023534026346535,0.0054619213195578,0.0082067167847971,-0.0172781517491612,0.0107581436456343,0.0166067927349375
Gng11,0.0373125087232545,0.0120824261754125,-0.00148039685469808,-0.0077029109430405,-0.0115590825541371,0.0469742431606284,-0.0201183581407373,0.00827832361247501,0.0138386689039687,-0.00893504749602255,0.00788205059029789,-0.0367502729320044,0.0184700626873668,-0.0396651173607758,-0.0604628845272069,-0.00603369409787195,0.0152677746735167,-0.00403137279198341,-0.00690091163193328,0.00786578962302451,-0.00768991806470996,-0.0186767211555702,-0.0161728928350184,-0.0423954568036969,-0.0094349518110851,0.014328901052396,-0.01314535196737,-0.0286056670241651,0.0218291641857208,0.019636537751714,0.00989636906749898,-0.00457978352643498,0.0383996439767926,0.0310496289897703,-0.00256013490622229,-0.0526967464369063,-0.00448365226410153,-0.00853690749238463,-0.0269976155080042,-0.0320497664629094,-0.000467964607445583,0.0171849170323742,-0.0345403042693317,0.0119014689406598,0.0298744128495396,-0.00817412848261003,0.0159127023102105,0.0440011527893705,-0.0711265786907641,0.0224851777621071
Ust,0.0082581879352596,-0.00851050352918601,-0.0498397485323164,-0.022383230471134,0.0565711583879846,-0.0216166149799434,-0.00589175186696682,-0.00015158406075913,-0.0178795448551728,0.0042318963026899,0.0186565556822666,0.00578992004357258,-0.0038806935369313,-0.0478143661507568,-0.00157581469705215,-0.0176264919847637,-0.0177793806102161,0.0233384285835602,0.0191232531192107,-0.0288916100280195,0.0102009943731797,0.0096960499810919,-0.0081131389320339,-0.0207695149913355,0.0139562442330526,-0.0023564626418587,0.0185071707785974,0.0101236097286582,0.0135713911876999,-0.00205132672548488,0.00400514002114758,-0.0212004765700157,-0.0196335736735312,-0.0212852246310501,-0.0396911428064047,-0.00829344296023451,0.0070175905841681,-0.00477158537750697,-0.000727094001212325,-0.000851192804954716,-0.00174766796090595,0.00381972806750124,0.0138186915981126,-0.0120507606135983,-0.0157350221335712,0.0244212425915901,-0.0114739558639382,-0.0165797932813863,0.0450963769323474,0.0202188574732921
Siglech,-0.000957114356113126,0.00109260945918822,0.000428069723373107,-0.00181339957215602,0.00040838017669602,0.00189818214393819,9.83433829561492e-06,0.000862095595923928,0.00167121876046633,-0.00618138888874298,-7.24584862892721e-05,0.00229965171220398,-0.000234617940345517,-0.000824940458778131,-0.0035077532025048,-0.00525924201367475,0.00938921098076809,0.00128024766103443,-0.0107908000543192,-0.000416376381849932,-0.00195296207213142,-0.0029675955676568,-0.0105895882912694,0.0109778184027844,0.00158878098884451,0.0197656510631231,-0.00775535388343719,-0.0118194885186146,-0.00314152078862064,0.0196271426450518,-0.0236903414690431,-0.039632105154824,-0.0234012292832147,-0.019160087402613,0.0288807897886822,0.0237680500356972,-0.00817361077775515,0.0182837504041201,-0.0208447942552875,-0.00789145726886279,0.00175856445404666,0.00827542623801686,0.00961547374709743,-0.0113535717412854,1.79878364447998e-05,-0.00297558765287026,-0.00800491616993619,0.00352770305167591,-0.00565573223172875,0.00819799886656253
Cemip,0.000409737369620095,0.00010148590898924,0.00424209715530155,-0.000459942183723625,0.00216278629702581,-0.00283247752268504,0.00290087088175535,0.00299145660956276,0.00056049842550043,-0.00429293741121214,0.00364899687596636,0.00341625984934492,0.0115589348323161,-0.00362002431987575,-0.000276657541249858,0.00318987850298321,-0.000487846914149416,-0.00106936603535918,0.000478652122865937,5.87752978379828e-05,0.00268958913289091,0.00136298104808784,-0.0029962515059231,-0.000217618426331256,-0.00386142515781625,0.0019396880187937,0.00127426295581266,-0.00278660720388868,-0.00288818201930285,0.00285001816527257,-0.00179918630552682,-0.00510438308108362,0.00653170912218303,-0.00561136513721279,0.00138726410909028,-0.00458544072721324,0.00374163438374284,-0.00203431718354673,0.0017127712347502,0.00274970594119395,0.00118580820844254,0.0003930029528425,0.00291322186044204,0.00572651564521441,0.00265854761735054,0.00340163275271663,0.00425757021418771,0.00262307520773921,-0.00233692095121746,-0.00128845884982538
Ly6e,0.0284219649433009,-0.0372166810929018,0.0331842027063988,0.0664152622376099,0.00567969658718665,0.0265961694262319,0.0367939276978217,0.00152777151999357,-0.00220194374472934,-0.0313164506461141,0.000858882545367553,-0.0576551037578309,-0.0271269792117378,-0.00950946272807325,-0.00483310185316633,0.0139853715926404,6.53014378751269e-05,0.0100836674983895,-0.0135181134854636,0.013587786976654,-0.0237134973077532,0.00457823968607547,-0.00556768297771717,-0.0370975659689891,0.00627601173308338,0.0149214273699374,-0.00305988451188967,0.00906960324983095,-0.0198791241589632,0.0217715632040347,-0.00704099141039658,-0.0158503431646699,0.00576612530669691,-0.0231956149946675,0.00332649713253002,0.036381522504043,0.0154117564252549,-0.0514506748515666,-0.0232008093838161,0.00377975619923269,-0.0332975016884327,0.00951754507445553,0.0300176050498272,-0.00763557207768755,-0.0115926094127894,-0.00235699635921593,-0.0112652662329344,0.00191438343108448,0.039810550598135,-0.0132134786632573
Fign,0.0479597509912733,0.0225624334873241,-0.0353928323699767,0.012616176181492,-0.0225595482489273,-0.0116820126082889,0.0235671968250633,0.0152475309546251,-0.00363683162227588,0.0165867755463612,-0.00636106476060722,0.0196226641001366,0.00391263515870134,0.00980033564304143,0.022774303584169,0.0223152618445745,-0.0088919710803183,0.00209247656473518,0.0373703998294509,-0.0304744053987382,0.00399840539100063,0.0364079404228271,-0.00118840304952892,0.0151684182918157,-0.012356044862381,-0.00570366887377392,-0.0180850277627888,0.0112219284397995,0.0115861042716854,0.0108483481353835,0.0149333943092414,-0.0185445006505718,-0.0144937755474804,-0.00266885178238979,0.0359921175046754,-0.00239251094561848,0.00446270336406109,0.0121005286009553,0.0424488991693165,-0.0121318680379914,0.0207618540023861,-0.00256502141688457,-0.00498941664815354,0.0208986380098156,-0.0360999879085819,0.0170373311585523,0.00287495139326759,-0.0131445358596164,-0.0153661718494752,0.0127127532837301
Gm15880,-0.000541185390581407,7.88930581460944e-05,-0.00161294447307154,-0.00110533226935555,0.00177626585213306,0.000412206484055234,0.000381138195860769,0.000110861664304943,0.00120319496856319,0.000350401734513601,0.000968623129811157,-0.0013566488129106,0.000702992100594967,0.000605103530152676,0.00116958317221379,0.00186551445132708,-0.00104327534827051,-0.000477574127444349,-0.000516416114175418,0.00118664079348534,-0.0018297186099728,-0.000147716262627051,-0.000252240474611545,0.000753666455816553,-0.00197533741837878,0.00148012117844933,0.0025024796029863,0.000910388114170051,-0.000483831102670156,-0.00242029477741375,-0.0034844092200386,-0.00027771574290418,0.0024002942746616,0.000827708686673736,0.00135431009958405,-0.00119050287604578,-0.000287015247027616,-0.000480454215854878,0.000350556877050166,0.00214009175643262,0.000913625562242053,-0.000531060188145794,-0.000292046280987021,-0.00201310474116862,0.000645601891275581,-0.00313539555851679,0.000441532714246919,0.00370371898345981,-0.00364302918081761,-0.00206141727212944
Dhrs3,0.0338618655990013,0.0295768591019204,-0.00588405531455559,-0.00800265606306747,-0.0039865702118097,-0.0250134660122956,0.0177324680589132,-0.00604457792894624,-0.0228326298399039,0.0230410341533473,-0.0118164584108334,0.0472548814274626,0.0324174136165087,-0.0234821258357593,-0.0114854787648333,-0.00254227356296703,-0.00290096868439743,0.0117512139214275,0.00308443010260447,0.0133874505619398,-0.00511904553940011,-0.0208679324720956,-0.0042623999012943,0.022134945812852,-2.55272050910987e-05,0.0408917586644377,0.00832092615570397,0.00848077252228006,0.011317375725059,-0.00866861140200585,-0.0234541357888615,0.00253285089439296,-0.0340115970806653,0.00995880724772432,-0.0139035632235848,0.000496007643544962,0.00717384089986094,-0.0142621265551568,-0.0798947578816438,-0.00128784558318403,-0.000654390726660089,-0.126725147317897,0.0314345532246095,-0.0268121525095996,-0.0126479229652728,-0.00133226077690624,0.0545294431444106,0.00014929637556337,0.0232452108691239,0.00430674972656864
Kcna2,0.04794676281579,0.0257367479836626,-0.0239944262984489,-0.00907574271453373,0.0154939522164716,-0.0104413201815752,0.0203566223478648,-0.0028958746783641,-0.012929937151733,0.022816528692456,-0.0564090420398637,-0.0119659082531653,-0.0145858503376715,-0.00773864540946914,0.0242403604996601,0.0312569420131684,0.00227139817705602,-0.0251045753347033,-0.0216666936674181,-0.0289885417849265,0.039744911337314,0.00819055247575466,0.0461181051362988,-0.000165624657682459,-0.0112116217294233,-0.0306663892234505,-0.0013098092045472,-0.00454859858467334,-0.00343627033948445,0.00181945276431714,0.0117754043613161,-0.0301425046655518,0.000568705236876935,-0.0103334614668121,0.0153024707644752,0.00491942129747693,0.0235577466492302,0.0312831629218039,0.0111518391521542,-0.00886794212221563,0.00263752104694436,-0.0381330577318616,0.0208016611790691,0.00114013261882268,-0.0398570561023883,0.0153328149417403,0.0119681259586712,0.00693006855125926,0.00189314859544658,0.0176356964173253
Ank,0.00672632178930541,-0.0112205208098045,0.0454166151797768,-0.0277176303630827,0.00653288579770233,-0.00974273953898871,0.0265220538608052,0.024340638858789,-0.0213450872557014,-0.0129636095138709,0.030085059357931,0.0165489891345014,0.0379792285765618,-0.00520168699150192,0.00573341578500469,-0.0140396177079123,-0.0113241111025427,-0.00618053316418164,-0.0208089658595502,-0.0071911239359336,-0.00323299561645641,0.0066805235070882,0.0317766826634809,0.01730099985678,-0.00442231879331482,-0.0101985062424814,-0.0199372417550063,-0.0127796049191044,-0.00380317149240559,-0.0022264646348589,-0.0268099930353773,-0.0169700942548436,-0.0101729695857614,-0.0100439470181802,-0.00469250513035352,0.0119846566951983,0.0454908891618193,-0.028312980601259,0.0140613645159368,-0.00504509770146601,-0.0279755327400535,-0.0434064802190388,-0.013000703807357,-0.00216786117184572,-0.0397300516727724,-0.0061385444873432,0.0287609098275502,0.0194033644258656,0.00593948259472366,0.0381335658390632
Celf4,-0.0555832785424278,0.0449153865704621,0.0187080735414929,0.0150611618601929,0.00871810662191257,0.00102996926187251,0.0521492647967224,0.0269569508429976,0.0214074339236898,0.0484561087851973,0.0119506615245306,-0.0285407897645621,0.00217174698124749,-0.00611797646403738,-0.0174206461879347,0.00050203906795481,-0.0118496960212061,0.0111345748157135,-0.00503011082168575,-0.00396504479306039,-0.00983648873414312,-0.0200162156700423,-0.00607043574596225,0.00838557406757003,0.0010265106402721,0.0116627135089261,-0.00218601721104102,0.01461880503059,0.00686561716809929,0.0236808718880469,-0.0139845509827273,0.00456880154138723,0.00894298816200537,0.00206514436095209,-0.0204077174738106,-0.00097476970905863,-0.0250445317623165,-0.00818146848195446,-0.00795552590726461,0.0293706046469262,-0.00785501544594437,0.00161348698517524,-0.00364078901965584,-0.0101570244372488,0.00989765366174592,-0.0128111448856084,0.0123368162497521,-0.0228912543526772,-0.0179836930317687,0.0207330990479358
